OrderID,CustomerID,Amount,Status
ORD-1618,CUST-957,4194.73,Completed
ORD-1619,CUST-551,3574.27,Cancelled
ORD-1620,CUST-928,177.0,Pending
ORD-1621,CUST-740,1036.77,Error_404
ORD-1622,CUST-694,1339.56,Error_404
ORD-1623,CUST-710,2485.31,Cancelled
ORD-1624,CUST-738,1115.56,Pending
ORD-1625,CUST-524,4393.46,Error_404
ORD-1626,CUST-707,177.7,Pending
ORD-1627,CUST-555,2764.5,Cancelled
ORD-1628,CUST-843,3660.0,Cancelled
ORD-1629,CUST-573,734.36,Error_404
ORD-1630,CUST-719,1475.49,Error_404
ORD-1631,CUST-673,2532.62,Error_404
ORD-1632,CUST-846,2463.28,Cancelled
ORD-1633,CUST-855,36.3,Completed
ORD-1634,CUST-769,159.06,Error_404
ORD-1635,CUST-802,1518.75,Pending
ORD-1636,CUST-817,1959.86,Completed
ORD-1637,CUST-999,675.1,Completed
ORD-1638,CUST-870,3834.72,Error_404
ORD-1639,CUST-593,3642.99,Pending
ORD-1640,CUST-917,3313.23,Completed
ORD-1641,CUST-745,2259.81,Error_404
ORD-1642,CUST-804,2696.34,Completed
ORD-1643,CUST-833,4010.48,Pending
ORD-1644,CUST-563,612.93,Cancelled
ORD-1645,CUST-544,1212.37,Pending
ORD-1646,CUST-942,3972.06,Pending
ORD-1647,CUST-733,3278.84,Pending
ORD-1648,CUST-847,1118.9,Cancelled
ORD-1649,CUST-725,4117.36,Completed
ORD-1650,CUST-760,1328.48,Completed
ORD-1651,CUST-507,600.4,Cancelled
ORD-1652,CUST-517,3013.36,Error_404
ORD-1653,CUST-914,2384.41,Pending
ORD-1654,CUST-678,1321.26,Error_404
ORD-1655,CUST-770,1749.41,Completed
ORD-1656,CUST-519,1094.36,Completed
ORD-1657,CUST-961,440.18,Cancelled
ORD-1658,CUST-673,2191.16,Error_404
ORD-1659,CUST-779,354.89,Completed
ORD-1660,CUST-664,1643.14,Completed
ORD-1661,CUST-869,3504.13,Pending
ORD-1662,CUST-577,1384.43,Pending
ORD-1663,CUST-753,610.45,Completed
ORD-1664,CUST-937,4816.69,Cancelled
ORD-1665,CUST-939,251.25,Cancelled
ORD-1666,CUST-871,1982.02,Completed
ORD-1667,CUST-801,3335.84,Cancelled
ORD-1668,CUST-888,1792.89,Cancelled
ORD-1669,CUST-745,1925.17,Pending
ORD-1670,CUST-866,4243.81,Error_404
ORD-1671,CUST-573,3700.97,Cancelled
ORD-1672,CUST-546,4170.44,Cancelled
ORD-1673,CUST-916,1603.15,Error_404
ORD-1674,CUST-565,1190.31,Cancelled
ORD-1675,CUST-920,1240.68,Pending
ORD-1676,CUST-501,1853.42,Cancelled
ORD-1677,CUST-755,1261.86,Error_404
ORD-1678,CUST-668,4080.69,Error_404
ORD-1679,CUST-572,1326.37,Pending
ORD-1680,CUST-839,452.04,Completed
ORD-1681,CUST-700,234.32,Pending
ORD-1682,CUST-841,150.58,Completed
ORD-1683,CUST-858,2462.87,Cancelled
ORD-1684,CUST-503,1234.37,Cancelled
ORD-1685,CUST-821,2361.8,Completed
ORD-1686,CUST-852,4887.71,Pending
ORD-1687,CUST-791,237.2,Completed
ORD-1688,CUST-576,4890.26,Cancelled
ORD-1689,CUST-625,778.66,Pending
ORD-1690,CUST-908,3535.93,Completed
ORD-1691,CUST-845,3215.95,Cancelled
ORD-1692,CUST-991,4498.02,Cancelled
ORD-1693,CUST-861,4031.32,Completed
ORD-1694,CUST-918,1767.26,Error_404
ORD-1695,CUST-614,4086.42,Pending
ORD-1696,CUST-672,1876.73,Completed
ORD-1697,CUST-514,283.41,Completed
ORD-1698,CUST-595,2435.04,Cancelled
ORD-1699,CUST-917,910.55,Error_404
ORD-1700,CUST-697,-15.155038969503693,Completed
ORD-1701,CUST-747,1281.05,Completed
ORD-1702,CUST-567,2637.35,Pending
ORD-1703,CUST-500,700.37,Error_404
ORD-1704,CUST-857,3900.62,Completed
ORD-1705,CUST-776,3373.19,Cancelled
ORD-1706,CUST-975,925.22,Pending
ORD-1707,CUST-651,2406.64,Error_404
ORD-1708,CUST-738,213.33,Pending
ORD-1709,CUST-810,430.7,Pending
ORD-1710,CUST-613,2919.87,Error_404
ORD-1711,CUST-705,2155.76,Cancelled
ORD-1712,CUST-535,3423.69,Pending
ORD-1713,CUST-807,3697.26,Completed
ORD-1714,CUST-919,577.73,Completed
ORD-1715,CUST-998,2547.1,Cancelled
ORD-1716,CUST-647,4263.33,Cancelled
ORD-1717,CUST-948,1907.32,Completed
ORD-1718,CUST-874,2051.78,Error_404
ORD-1719,CUST-825,2377.48,Completed
ORD-1720,CUST-883,2118.07,Cancelled
ORD-1721,CUST-875,4449.53,Pending
ORD-1722,CUST-591,4405.6,Pending
ORD-1723,CUST-751,1511.18,Pending
ORD-1724,CUST-772,1219.75,Error_404
ORD-1725,CUST-753,4441.47,Pending
ORD-1726,CUST-566,3768.26,Error_404
ORD-1727,CUST-869,1758.82,Pending
ORD-1728,CUST-660,2673.3,Completed
ORD-1729,CUST-587,64.07,Cancelled
ORD-1730,CUST-538,907.33,Cancelled
ORD-1731,CUST-693,4959.31,Cancelled
ORD-1732,CUST-907,3871.44,Completed
ORD-1733,CUST-817,944.05,Pending
ORD-1734,CUST-629,3026.48,Cancelled
ORD-1735,CUST-848,1579.4,Cancelled
ORD-1736,CUST-992,1502.97,Completed
ORD-1737,CUST-774,847.64,Pending
ORD-1738,CUST-538,1377.43,Completed
ORD-1739,CUST-784,3244.7,Pending
ORD-1740,CUST-558,2561.29,Pending
ORD-1741,CUST-537,1612.11,Cancelled
ORD-1742,CUST-888,3375.36,Cancelled
ORD-1743,CUST-995,3855.24,Cancelled
ORD-1744,CUST-849,4317.83,Error_404
ORD-1745,CUST-843,3382.61,Completed
ORD-1746,CUST-864,4911.43,Cancelled
ORD-1747,CUST-581,2586.13,Cancelled
ORD-1748,CUST-825,4323.7,Error_404
ORD-1749,CUST-972,2205.4,Error_404
ORD-1750,CUST-720,2376.87,Cancelled
ORD-1751,CUST-657,1299.07,Completed
ORD-1752,CUST-706,2674.8,Error_404
ORD-1753,CUST-674,4191.98,Cancelled
ORD-1754,CUST-755,3557.19,Completed
ORD-1755,CUST-826,4911.09,Completed
ORD-1756,CUST-626,4705.07,Cancelled
ORD-1757,CUST-529,4013.98,Pending
ORD-1758,CUST-636,1811.93,Cancelled
ORD-1759,CUST-533,902.38,Error_404
ORD-1760,CUST-588,787.73,Cancelled
ORD-1761,CUST-964,2135.17,Cancelled
ORD-1762,CUST-846,3670.24,Completed
ORD-1763,CUST-558,2315.8,Pending
ORD-1764,CUST-923,624.55,Error_404
ORD-1765,CUST-517,3134.24,Cancelled
ORD-1766,CUST-823,4723.5,Error_404
ORD-1767,CUST-696,871.11,Cancelled
ORD-1768,CUST-879,2792.49,Pending
ORD-1769,CUST-752,404.2,Cancelled
ORD-1770,CUST-677,4939.74,Pending
ORD-1771,CUST-776,2210.53,Pending
ORD-1772,CUST-728,643.88,Pending
ORD-1773,CUST-701,1167.69,Cancelled
ORD-1774,CUST-642,1024.32,Error_404
ORD-1775,CUST-501,2571.92,Error_404
ORD-1776,CUST-725,3771.9,Cancelled
ORD-1777,CUST-956,3381.83,Error_404
ORD-1778,CUST-587,2341.8,Cancelled
ORD-1779,CUST-878,4540.06,Pending
ORD-1780,CUST-550,793.6,Error_404
ORD-1781,CUST-989,3928.55,Cancelled
ORD-1782,CUST-656,1445.02,Cancelled
ORD-1783,CUST-622,2826.58,Error_404
ORD-1784,CUST-853,3317.49,Pending
ORD-1785,CUST-816,1231.94,Error_404
ORD-1786,CUST-848,2332.18,Completed
ORD-1787,CUST-752,4494.83,Error_404
ORD-1788,CUST-712,1473.21,Pending
ORD-1789,CUST-622,1461.96,Completed
ORD-1790,CUST-512,4731.3,Pending
ORD-1791,CUST-838,375.36,Completed
ORD-1792,CUST-546,707.1,Cancelled
ORD-1793,CUST-841,4612.01,Error_404
ORD-1794,CUST-867,1793.06,Error_404
ORD-1795,CUST-965,3674.06,Error_404
ORD-1796,CUST-526,3359.23,Pending
ORD-1797,CUST-792,1646.42,Cancelled
ORD-1798,CUST-565,799.19,Completed
ORD-1799,CUST-584,1108.88,Completed
ORD-1800,CUST-908,2223.54,Cancelled
ORD-1801,CUST-835,2654.16,Completed
ORD-1802,CUST-975,3983.05,Error_404
ORD-1803,CUST-535,380.44,Pending
ORD-1804,CUST-604,2643.18,Cancelled
ORD-1805,CUST-875,3388.4,Cancelled
ORD-1806,CUST-722,2104.06,Error_404
ORD-1807,CUST-931,359.88,Completed
ORD-1808,CUST-569,496.24,Pending
ORD-1809,CUST-715,4836.71,Error_404
ORD-1810,CUST-945,4580.67,Completed
ORD-1811,CUST-886,3876.14,Error_404
ORD-1812,CUST-978,3806.02,Completed
ORD-1813,CUST-668,4235.54,Completed
ORD-1814,CUST-988,3972.4,Completed
ORD-1815,CUST-503,358.12,Completed
ORD-1816,CUST-947,958.39,Error_404
ORD-1817,CUST-907,4263.83,Completed
ORD-1818,CUST-632,1669.99,Cancelled
ORD-1819,CUST-921,286.65,Cancelled
ORD-1820,CUST-858,741.06,Cancelled
ORD-1821,CUST-635,4207.64,Completed
ORD-1822,CUST-857,4171.68,Completed
ORD-1823,CUST-997,2435.7,Pending
ORD-1824,CUST-617,3652.85,Completed
ORD-1825,CUST-952,1103.51,Pending
ORD-1826,CUST-774,3422.54,Pending
ORD-1827,CUST-628,1216.77,Error_404
ORD-1828,CUST-911,977.64,Completed
ORD-1829,CUST-560,3267.15,Completed
ORD-1830,CUST-685,4498.7,Pending
ORD-1831,CUST-564,4476.6,Completed
ORD-1832,CUST-964,1081.82,Cancelled
ORD-1833,CUST-560,3251.59,Cancelled
ORD-1834,CUST-974,1751.18,Pending
ORD-1835,CUST-899,1039.92,Cancelled
ORD-1836,CUST-619,2192.85,Pending
ORD-1837,CUST-967,2598.66,Pending
ORD-1838,CUST-918,3927.83,Error_404
ORD-1839,CUST-724,51.8,Cancelled
ORD-1840,CUST-705,1900.12,Cancelled
ORD-1841,CUST-952,200.8,Error_404
ORD-1842,CUST-677,3142.03,Pending
ORD-1843,CUST-552,3593.76,Error_404
ORD-1844,CUST-939,3449.23,Error_404
ORD-1845,CUST-872,4114.06,Error_404
ORD-1846,CUST-957,1287.59,Error_404
ORD-1847,CUST-702,3081.41,Cancelled
ORD-1848,CUST-734,1499.84,Error_404
ORD-1849,CUST-965,685.76,Pending
ORD-1850,CUST-945,869.82,Completed
ORD-1851,CUST-661,3589.27,Completed
ORD-1852,CUST-968,3572.08,Cancelled
ORD-1853,CUST-764,1098.07,Pending
ORD-1854,CUST-920,2434.34,Error_404
ORD-1855,CUST-743,4397.41,Cancelled
ORD-1856,CUST-635,2426.78,Pending
ORD-1857,CUST-663,898.74,Completed
ORD-1858,CUST-760,1518.67,Completed
ORD-1859,CUST-734,3967.77,Pending
ORD-1860,CUST-862,1413.74,Completed
ORD-1861,CUST-945,3677.45,Cancelled
ORD-1862,CUST-940,2838.77,Error_404
ORD-1863,CUST-967,1882.87,Completed
ORD-1864,CUST-964,2362.7,Pending
ORD-1865,CUST-909,3754.91,Cancelled
ORD-1866,CUST-899,1151.08,Cancelled
ORD-1867,CUST-931,450.31,Pending
ORD-1868,CUST-767,1680.62,Error_404
ORD-1869,CUST-674,2872.99,Pending
ORD-1870,CUST-613,4610.61,Cancelled
ORD-1871,CUST-550,1339.96,Completed
ORD-1872,CUST-567,21.36,Pending
ORD-1873,CUST-835,452.16,Pending
ORD-1874,CUST-587,3032.55,Pending
ORD-1875,CUST-659,3626.84,Cancelled
ORD-1876,CUST-528,4681.99,Cancelled
ORD-1877,CUST-624,2949.94,Cancelled
ORD-1878,CUST-759,3283.74,Pending
ORD-1879,CUST-806,4316.26,Pending
ORD-1880,CUST-825,1527.95,Cancelled
ORD-1881,CUST-912,270.73,Cancelled
ORD-1882,CUST-802,4080.7,Cancelled
ORD-1883,CUST-586,4697.48,Pending
ORD-1884,CUST-628,2935.4,Completed
ORD-1885,CUST-566,865.84,Cancelled
ORD-1886,CUST-514,4795.79,Error_404
ORD-1887,CUST-895,1201.03,Error_404
ORD-1888,CUST-794,3153.11,Pending
ORD-1889,CUST-728,3873.97,Pending
ORD-1890,CUST-937,605.11,Pending
ORD-1891,CUST-581,3441.17,Pending
ORD-1892,CUST-837,2287.88,Pending
ORD-1893,CUST-810,4048.11,Error_404
ORD-1894,CUST-586,4613.12,Cancelled
ORD-1895,CUST-818,1570.21,Cancelled
ORD-1896,CUST-679,3403.75,Pending
ORD-1897,CUST-505,4714.0,Error_404
ORD-1898,CUST-647,4544.14,Completed
ORD-1899,CUST-816,2854.36,Error_404
ORD-1900,CUST-990,477.92,Pending
ORD-1901,CUST-640,2795.8,Cancelled
ORD-1902,CUST-706,4900.39,Error_404
ORD-1903,CUST-527,2386.82,Pending
ORD-1904,CUST-604,1425.53,Pending
ORD-1905,CUST-547,1895.97,Error_404
ORD-1906,CUST-985,1239.37,Completed
ORD-1907,CUST-605,2426.04,Pending
ORD-1908,CUST-500,2298.99,Completed
ORD-1909,CUST-596,396.18,Pending
ORD-1910,CUST-804,4109.3,Error_404
ORD-1911,CUST-878,4396.79,Completed
ORD-1912,CUST-650,161.2,Pending
ORD-1913,CUST-689,892.82,Pending
ORD-1914,CUST-765,1734.17,Pending
ORD-1915,CUST-612,2267.51,Completed
ORD-1916,CUST-519,3400.3,Cancelled
ORD-1917,CUST-931,2924.65,Cancelled
ORD-1918,CUST-516,11.41,Cancelled
ORD-1919,CUST-774,1673.97,Completed
ORD-1920,CUST-603,3588.26,Pending
ORD-1921,CUST-844,2738.09,Error_404
ORD-1922,CUST-622,1152.03,Error_404
ORD-1923,CUST-500,478.66,Error_404
ORD-1924,CUST-818,3630.64,Error_404
ORD-1925,CUST-709,1597.76,Error_404
ORD-1926,CUST-697,3846.65,Cancelled
ORD-1927,CUST-571,1758.67,Cancelled
ORD-1928,CUST-503,4643.5,Cancelled
ORD-1929,CUST-708,1736.6,Pending
ORD-1930,CUST-955,4243.24,Pending
ORD-1931,CUST-608,2726.34,Pending
ORD-1932,CUST-959,2438.89,Cancelled
ORD-1933,CUST-639,3396.42,Pending
ORD-1934,CUST-979,1373.44,Error_404
ORD-1935,CUST-645,3386.82,Pending
ORD-1936,CUST-543,502.2,Error_404
ORD-1937,CUST-767,4684.51,Error_404
ORD-1938,CUST-952,3078.85,Error_404
ORD-1939,CUST-779,2583.24,Completed
ORD-1940,CUST-806,3923.93,Pending
ORD-1941,CUST-552,4556.55,Error_404
ORD-1942,CUST-686,423.87,Completed
ORD-1943,CUST-509,2513.69,Error_404
ORD-1944,CUST-858,3881.59,Cancelled
ORD-1945,CUST-623,1472.02,Error_404
ORD-1946,CUST-714,2294.31,Error_404
ORD-1947,CUST-759,2556.35,Pending
ORD-1948,CUST-603,4158.11,Completed
ORD-1949,CUST-662,541.77,Cancelled
ORD-1950,CUST-894,627.91,Error_404
ORD-1951,CUST-527,1495.82,Pending
ORD-1952,CUST-855,1665.02,Cancelled
ORD-1953,CUST-842,2741.49,Completed
ORD-1954,CUST-736,4082.95,Pending
ORD-1955,CUST-995,2115.12,Error_404
ORD-1956,CUST-736,418.36,Cancelled
ORD-1957,CUST-805,2621.0,Pending
ORD-1958,CUST-850,4831.89,Pending
ORD-1959,CUST-987,4681.97,Pending
ORD-1960,CUST-601,1005.56,Error_404
ORD-1961,CUST-934,225.36,Error_404
ORD-1962,CUST-799,136.84,Completed
ORD-1963,CUST-599,2858.94,Pending
ORD-1964,CUST-637,2481.67,Error_404
ORD-1965,CUST-768,21.24,Completed
ORD-1966,CUST-735,1155.25,Pending
ORD-1967,CUST-706,2986.66,Pending
ORD-1968,CUST-670,3970.35,Cancelled
ORD-1969,CUST-784,1154.48,Completed
ORD-1970,CUST-528,2586.24,Cancelled
ORD-1971,CUST-771,3328.08,Cancelled
ORD-1972,CUST-707,1202.71,Pending
ORD-1973,CUST-844,1773.77,Error_404
ORD-1974,CUST-546,2136.26,Completed
ORD-1975,CUST-860,213.77,Pending
ORD-1976,CUST-880,4227.14,Pending
ORD-1977,CUST-596,1555.69,Error_404
ORD-1978,CUST-965,4123.75,Pending
ORD-1979,CUST-666,3624.79,Pending
ORD-1980,CUST-818,3659.47,Completed
ORD-1981,CUST-520,3595.18,Completed
ORD-1982,CUST-844,2164.9,Pending
ORD-1983,CUST-995,2544.7,Cancelled
ORD-1984,CUST-553,3259.55,Cancelled
ORD-1985,CUST-858,4237.65,Cancelled
ORD-1986,CUST-971,2519.16,Completed
ORD-1987,CUST-834,2221.31,Completed
ORD-1988,CUST-511,1883.47,Completed
ORD-1989,CUST-721,1490.36,Pending
ORD-1990,CUST-635,3081.84,Cancelled
ORD-1991,CUST-840,4424.91,Completed
ORD-1992,CUST-838,4233.08,Pending
ORD-1993,CUST-769,85.6,Cancelled
ORD-1994,CUST-519,1695.74,Pending
ORD-1995,CUST-962,3776.88,Cancelled
ORD-1996,CUST-531,2862.39,Error_404
ORD-1997,CUST-829,1168.33,Completed
ORD-1998,CUST-589,3816.56,Pending
ORD-1999,CUST-700,4511.83,Pending
ORD-2000,CUST-604,CORRUPTED_DATA,Cancelled
ORD-2001,CUST-841,1541.56,Cancelled
ORD-2002,CUST-672,1678.48,Cancelled
ORD-2003,CUST-961,2139.11,Pending
ORD-2004,CUST-616,3694.63,Pending
ORD-2005,CUST-861,3984.1,Cancelled
ORD-2006,CUST-741,4353.63,Error_404
ORD-2007,CUST-765,4192.68,Pending
ORD-2008,CUST-813,541.02,Error_404
ORD-2009,CUST-935,3712.1,Completed
ORD-2010,CUST-929,4243.93,Completed
ORD-2011,CUST-730,4356.23,Pending
ORD-2012,CUST-694,1936.24,Completed
ORD-2013,CUST-714,3855.21,Pending
ORD-2014,CUST-682,1347.67,Error_404
ORD-2015,CUST-651,1541.87,Cancelled
ORD-2016,CUST-977,1321.38,Cancelled
ORD-2017,CUST-580,2676.19,Error_404
ORD-2018,CUST-569,4077.79,Pending
ORD-2019,CUST-968,4868.23,Error_404
ORD-2020,CUST-511,304.29,Pending
ORD-2021,CUST-781,4730.96,Cancelled
ORD-2022,CUST-756,696.58,Pending
ORD-2023,CUST-863,4464.74,Error_404
ORD-2024,CUST-711,4554.6,Completed
ORD-2025,CUST-615,553.23,Pending
ORD-2026,CUST-810,4566.97,Pending
ORD-2027,CUST-777,3853.9,Error_404
ORD-2028,CUST-501,1152.42,Completed
ORD-2029,CUST-965,4651.45,Pending
ORD-2030,CUST-921,1960.3,Pending
ORD-2031,CUST-770,407.18,Cancelled
ORD-2032,CUST-718,4997.23,Cancelled
ORD-2033,CUST-882,4242.77,Error_404
ORD-2034,CUST-589,3819.54,Error_404
ORD-2035,CUST-818,4911.39,Pending
ORD-2036,CUST-514,2258.41,Error_404
ORD-2037,CUST-661,4154.62,Error_404
ORD-2038,CUST-634,1631.98,Error_404
ORD-2039,CUST-648,2752.59,Error_404
ORD-2040,CUST-569,2754.31,Error_404
ORD-2041,CUST-980,4290.0,Completed
ORD-2042,CUST-520,4231.28,Completed
ORD-2043,CUST-856,1935.35,Error_404
ORD-2044,CUST-972,2982.59,Error_404
ORD-2045,CUST-827,3478.58,Error_404
ORD-2046,CUST-962,2295.98,Error_404
ORD-2047,CUST-889,2167.66,Error_404
ORD-2048,CUST-792,1938.05,Completed
ORD-2049,CUST-545,3848.99,Cancelled
ORD-2050,CUST-763,4481.39,Error_404
ORD-2051,CUST-700,2158.35,Pending
ORD-2052,CUST-727,4140.97,Completed
ORD-2053,CUST-754,1699.0,Pending
ORD-2054,CUST-686,3025.99,Pending
ORD-2055,CUST-515,334.08,Completed
ORD-2056,CUST-647,2661.07,Error_404
ORD-2057,CUST-560,4753.31,Completed
ORD-2058,CUST-728,4811.93,Completed
ORD-2059,CUST-632,1100.57,Pending
ORD-2060,CUST-970,3909.09,Error_404
ORD-2061,CUST-977,925.32,Pending
ORD-2062,CUST-518,2141.93,Pending
ORD-2063,CUST-799,593.03,Completed
ORD-2064,CUST-714,1297.79,Pending
ORD-2065,CUST-604,3997.61,Error_404
ORD-2066,CUST-516,1139.46,Pending
ORD-2067,CUST-965,395.05,Error_404
ORD-2068,CUST-811,342.69,Completed
ORD-2069,CUST-890,3675.31,Pending
ORD-2070,CUST-862,3885.26,Pending
ORD-2071,CUST-957,266.48,Completed
ORD-2072,CUST-642,2105.36,Pending
ORD-2073,CUST-945,580.48,Completed
ORD-2074,CUST-792,466.33,Completed
ORD-2075,CUST-774,3503.67,Completed
ORD-2076,CUST-842,4053.96,Error_404
ORD-2077,CUST-553,3878.08,Cancelled
ORD-2078,CUST-995,4427.75,Error_404
ORD-2079,CUST-598,3877.97,Completed
ORD-2080,CUST-549,730.6,Cancelled
ORD-2081,CUST-502,1898.02,Completed
ORD-2082,CUST-671,2249.2,Pending
ORD-2083,CUST-820,2891.35,Completed
ORD-2084,CUST-736,1212.97,Completed
ORD-2085,CUST-618,812.37,Error_404
ORD-2086,CUST-957,4374.72,Pending
ORD-2087,CUST-650,2341.39,Pending
ORD-2088,CUST-806,3121.8,Completed
ORD-2089,CUST-524,2039.92,Completed
ORD-2090,CUST-691,2605.99,Cancelled
ORD-2091,CUST-886,2063.1,Pending
ORD-2092,CUST-561,3691.4,Error_404
ORD-2093,CUST-624,2099.27,Pending
ORD-2094,CUST-907,1792.46,Error_404
ORD-2095,CUST-857,2089.29,Error_404
ORD-2096,CUST-751,4403.22,Cancelled
ORD-2097,CUST-855,1565.38,Completed
ORD-2098,CUST-774,1615.29,Error_404
ORD-2099,CUST-912,413.4,Pending
ORD-2100,CUST-590,4222.76,Error_404
ORD-2101,CUST-967,3381.11,Error_404
ORD-2102,CUST-870,4218.37,Pending
ORD-2103,CUST-507,3380.95,Error_404
ORD-2104,CUST-746,1016.53,Cancelled
ORD-2105,CUST-926,512.05,Pending
ORD-2106,CUST-523,2881.16,Pending
ORD-2107,CUST-734,1459.36,Pending
ORD-2108,CUST-659,3624.01,Error_404
ORD-2109,CUST-957,3156.56,Cancelled
ORD-2110,CUST-632,1377.99,Pending
ORD-2111,CUST-843,1974.4,Completed
ORD-2112,CUST-765,1339.88,Error_404
ORD-2113,CUST-941,4867.83,Cancelled
ORD-2114,CUST-982,99.19,Error_404
ORD-2115,CUST-624,1102.63,Completed
ORD-2116,CUST-966,3084.62,Completed
ORD-2117,CUST-704,3192.22,Completed
ORD-2118,CUST-998,185.46,Error_404
ORD-2119,CUST-588,2720.68,Error_404
ORD-2120,CUST-613,4866.43,Error_404
ORD-2121,CUST-808,4093.33,Cancelled
ORD-2122,CUST-523,3855.6,Cancelled
ORD-2123,CUST-595,3736.76,Error_404
ORD-2124,CUST-988,2272.67,Cancelled
ORD-2125,CUST-866,3207.77,Error_404
ORD-2126,CUST-882,1845.36,Error_404
ORD-2127,CUST-552,4627.71,Error_404
ORD-2128,CUST-763,285.33,Error_404
ORD-2129,CUST-910,3863.54,Pending
ORD-2130,CUST-870,2138.27,Completed
ORD-2131,CUST-701,4543.7,Error_404
ORD-2132,CUST-748,434.26,Completed
ORD-2133,CUST-595,3358.76,Error_404
ORD-2134,CUST-790,120.83,Completed
ORD-2135,CUST-913,1054.48,Error_404
ORD-2136,CUST-877,3548.14,Completed
ORD-2137,CUST-826,4228.76,Cancelled
ORD-2138,CUST-941,1435.66,Error_404
ORD-2139,CUST-990,1218.11,Pending
ORD-2140,CUST-738,3585.27,Cancelled
ORD-2141,CUST-935,1735.57,Pending
ORD-2142,CUST-661,4141.46,Cancelled
ORD-2143,CUST-692,1079.54,Completed
ORD-2144,CUST-923,384.68,Cancelled
ORD-2145,CUST-914,1389.22,Cancelled
ORD-2146,CUST-946,130.16,Error_404
ORD-2147,CUST-908,3660.7,Completed
ORD-2148,CUST-735,1851.28,Pending
ORD-2149,CUST-688,4479.55,Cancelled
ORD-2150,CUST-579,3084.97,Error_404
ORD-2151,CUST-670,1430.24,Error_404
ORD-2152,CUST-605,4844.08,Pending
ORD-2153,CUST-623,4863.63,Completed
ORD-2154,CUST-874,2453.8,Cancelled
ORD-2155,CUST-762,4444.29,Pending
ORD-2156,CUST-753,3557.09,Cancelled
ORD-2157,CUST-758,4111.04,Error_404
ORD-2158,CUST-834,638.74,Cancelled
ORD-2159,CUST-832,3250.43,Cancelled
ORD-2160,CUST-686,1238.15,Cancelled
ORD-2161,CUST-809,2905.97,Completed
ORD-2162,CUST-800,1258.37,Pending
ORD-2163,CUST-605,1066.41,Cancelled
ORD-2164,CUST-795,17.17,Error_404
ORD-2165,CUST-575,309.3,Error_404
ORD-2166,CUST-757,1119.25,Completed
ORD-2167,CUST-884,110.93,Completed
ORD-2168,CUST-565,1460.91,Pending
ORD-2169,CUST-732,1679.82,Cancelled
ORD-2170,CUST-568,1307.46,Completed
ORD-2171,CUST-647,2598.99,Pending
ORD-2172,CUST-551,1282.1,Error_404
ORD-2173,CUST-527,92.45,Error_404
ORD-2174,CUST-604,4753.49,Cancelled
ORD-2175,CUST-988,3552.49,Pending
ORD-2176,CUST-548,2735.24,Cancelled
ORD-2177,CUST-874,1680.36,Pending
ORD-2178,CUST-909,3128.0,Cancelled
ORD-2179,CUST-532,2495.59,Completed
ORD-2180,CUST-695,1325.55,Completed
ORD-2181,CUST-979,2909.54,Cancelled
ORD-2182,CUST-618,3633.06,Pending
ORD-2183,CUST-726,2337.61,Completed
ORD-2184,CUST-673,546.97,Cancelled
ORD-2185,CUST-847,4544.76,Cancelled
ORD-2186,CUST-790,3215.22,Error_404
ORD-2187,CUST-596,421.25,Error_404
ORD-2188,CUST-513,2792.44,Cancelled
ORD-2189,CUST-544,2945.35,Cancelled
ORD-2190,CUST-891,4909.77,Pending
ORD-2191,CUST-744,2583.25,Error_404
ORD-2192,CUST-615,456.73,Completed
ORD-2193,CUST-614,4014.77,Pending
ORD-2194,CUST-748,2148.33,Completed
ORD-2195,CUST-831,2681.55,Completed
ORD-2196,CUST-905,668.16,Cancelled
ORD-2197,CUST-638,2200.5,Completed
ORD-2198,CUST-576,176.33,Completed
ORD-2199,CUST-582,1375.05,Pending
ORD-2200,CUST-659,4615.38,Pending
ORD-2201,CUST-549,759.75,Completed
ORD-2202,CUST-817,1093.0,Completed
ORD-2203,CUST-550,1304.78,Cancelled
ORD-2204,CUST-996,2457.1,Pending
ORD-2205,CUST-667,130.57,Pending
ORD-2206,CUST-946,3736.31,Error_404
ORD-2207,CUST-992,1905.17,Error_404
ORD-2208,CUST-945,2622.1,Error_404
ORD-2209,CUST-589,3111.96,Error_404
ORD-2210,CUST-594,457.76,Cancelled
ORD-2211,CUST-851,1829.04,Completed
ORD-2212,CUST-861,2531.69,Cancelled
ORD-2213,CUST-960,2495.27,Pending
ORD-2214,CUST-764,4506.14,Cancelled
ORD-2215,CUST-542,856.01,Completed
ORD-2216,CUST-646,3539.15,Pending
ORD-2217,CUST-517,4704.36,Error_404
ORD-2218,CUST-953,3643.51,Error_404
ORD-2219,CUST-648,1331.91,Pending
ORD-2220,CUST-918,4836.92,Cancelled
ORD-2221,CUST-992,4757.55,Cancelled
ORD-2222,CUST-653,3354.82,Completed
ORD-2223,CUST-874,1784.17,Error_404
ORD-2224,CUST-821,1843.2,Completed
ORD-2225,CUST-615,3585.66,Error_404
ORD-2226,CUST-566,4949.43,Cancelled
ORD-2227,CUST-629,4436.86,Error_404
ORD-2228,CUST-639,3407.68,Error_404
ORD-2229,CUST-593,4832.31,Cancelled
ORD-2230,CUST-864,3240.36,Cancelled
ORD-2231,CUST-747,1886.75,Error_404
ORD-2232,CUST-866,3059.77,Completed
ORD-2233,CUST-515,3064.87,Completed
ORD-2234,CUST-517,259.71,Error_404
ORD-2235,CUST-955,2146.49,Error_404
ORD-2236,CUST-761,2138.33,Completed
